w_grid_size,h_grid_size,s_learn_rate,f_learn_rate,initial_neighbour_size,neigbour_range_decay,random_seed,iterations,distribution_type,metric_type,graph_type,score,
5,5,1.000000,0.500000,20.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.460627,
5,5,1.000000,0.500000,20.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.481986,
5,5,1.000000,0.500000,20.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.436289,
5,5,1.000000,0.500000,20.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.503031,
5,5,1.000000,0.500000,20.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.904456,
5,5,1.000000,0.500000,20.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.475420,
5,5,1.000000,0.500000,20.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.632583,
5,5,1.000000,0.500000,20.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.603695,
5,5,1.000000,0.500000,20.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.645565,
5,5,1.000000,0.500000,20.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.521347,
5,5,1.000000,0.500000,20.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.591321,
5,5,1.000000,0.500000,20.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.475542,
5,5,1.000000,0.500000,20.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.435315,
5,5,1.000000,0.500000,20.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.468613,
5,5,1.000000,0.500000,20.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.419431,
5,5,1.000000,0.500000,20.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.448564,
5,5,1.000000,0.500000,25.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.676775,
5,5,1.000000,0.500000,20.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.423215,
5,5,1.000000,0.500000,25.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.751084,
5,5,1.000000,0.500000,25.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,1.076323,
5,5,1.000000,0.500000,25.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.608123,
5,5,1.000000,0.500000,25.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.583920,
5,5,1.000000,0.500000,25.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.593838,
5,5,1.000000,0.500000,25.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.439541,
5,5,1.000000,0.500000,25.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.454650,
5,5,1.000000,0.500000,25.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.459155,
5,5,1.000000,0.500000,25.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.495975,
5,5,1.000000,0.500000,25.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.517973,
5,5,1.000000,0.500000,25.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.747324,
5,5,1.000000,0.500000,25.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.456940,
5,5,1.000000,0.500000,25.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.663876,
5,5,1.000000,0.500000,25.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.656688,
5,5,1.000000,0.500000,25.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.633092,
5,5,1.000000,0.500000,25.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.611951,
5,5,1.000000,0.500000,25.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.579812,
5,5,1.000000,0.500000,25.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.461614,
5,5,1.000000,0.500000,25.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.559441,
5,5,1.000000,0.500000,25.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.420633,
5,5,1.000000,0.500000,25.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.483177,
5,5,1.000000,0.500000,25.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.449695,
5,5,1.000000,0.500000,25.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.695505,
5,5,1.000000,0.500000,25.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.469789,
5,5,1.000000,0.500000,25.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.897664,
5,5,1.000000,0.500000,25.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.669157,
5,5,1.000000,0.500000,25.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.492778,
5,5,1.000000,0.500000,25.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.558709,
5,5,1.000000,0.500000,25.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.655115,
5,5,1.000000,0.500000,25.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.517111,
5,5,1.000000,0.500000,25.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.498382,
5,5,1.000000,0.500000,25.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.455995,
5,5,1.000000,0.500000,25.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.441880,
5,5,1.000000,0.500000,25.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.457835,
5,5,1.000000,0.700000,5.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.529970,
5,5,1.000000,0.700000,5.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.595368,
5,5,1.000000,0.500000,25.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.500893,
5,5,1.000000,0.700000,5.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.703623,
5,5,1.000000,0.700000,5.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.536715,
5,5,1.000000,0.700000,5.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.483490,
5,5,1.000000,0.700000,5.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.469182,
5,5,1.000000,0.700000,5.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.400283,
5,5,1.000000,0.700000,5.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.473211,
5,5,1.000000,0.700000,5.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.405502,
5,5,1.000000,0.700000,5.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.445828,
5,5,1.000000,0.700000,5.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.401422,
5,5,1.000000,0.700000,5.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.436889,
5,5,1.000000,0.700000,5.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.535001,
5,5,1.000000,0.700000,5.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.662141,
5,5,1.000000,0.700000,5.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.622246,
5,5,1.000000,0.700000,5.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.490189,
5,5,1.000000,0.700000,5.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.453737,
5,5,1.000000,0.700000,5.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.483893,
5,5,1.000000,0.700000,5.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.412615,
5,5,1.000000,0.700000,5.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.432010,
5,5,1.000000,0.700000,5.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.448251,
5,5,1.000000,0.700000,5.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.419946,
5,5,1.000000,0.700000,5.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.420463,
5,5,1.000000,0.700000,5.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.422132,
5,5,1.000000,0.700000,5.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.555339,
5,5,1.000000,0.700000,5.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.616946,
5,5,1.000000,0.700000,5.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.601764,
5,5,1.000000,0.700000,5.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.574885,
5,5,1.000000,0.700000,5.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.492427,
5,5,1.000000,0.700000,5.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.481807,
5,5,1.000000,0.700000,5.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.426340,
5,5,1.000000,0.700000,5.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.460494,
5,5,1.000000,0.700000,5.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.471580,
5,5,1.000000,0.700000,5.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.414635,
5,5,1.000000,0.700000,5.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.434155,
5,5,1.000000,0.700000,10.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.565502,
5,5,1.000000,0.700000,5.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.416362,
5,5,1.000000,0.700000,10.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.923325,
5,5,1.000000,0.700000,10.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.658307,
5,5,1.000000,0.700000,10.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.513836,
5,5,1.000000,0.700000,10.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.508543,
5,5,1.000000,0.700000,10.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.578010,
5,5,1.000000,0.700000,10.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.448412,
5,5,1.000000,0.700000,10.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.429851,
5,5,1.000000,0.700000,10.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.466748,
5,5,1.000000,0.700000,10.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.452196,
5,5,1.000000,0.700000,10.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.450571,
5,5,1.000000,0.700000,10.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.680757,
5,5,1.000000,0.700000,10.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.463688,
5,5,1.000000,0.700000,10.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.809472,
5,5,1.000000,0.700000,10.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.721620,
5,5,1.000000,0.700000,10.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.569995,
5,5,1.000000,0.700000,10.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.474294,
5,5,1.000000,0.700000,10.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.456812,
5,5,1.000000,0.700000,10.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.468738,
5,5,1.000000,0.700000,10.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.444711,
5,5,1.000000,0.700000,10.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.538494,
5,5,1.000000,0.700000,10.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.444321,
5,5,1.000000,0.700000,10.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.450918,
5,5,1.000000,0.700000,10.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.547825,
5,5,1.000000,0.700000,10.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.442655,
5,5,1.000000,0.700000,10.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.501631,
5,5,1.000000,0.700000,10.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.637705,
5,5,1.000000,0.700000,10.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.443516,
5,5,1.000000,0.700000,10.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.482437,
5,5,1.000000,0.700000,10.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.530882,
5,5,1.000000,0.700000,10.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.472184,
5,5,1.000000,0.700000,10.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.445466,
5,5,1.000000,0.700000,10.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.434449,
5,5,1.000000,0.700000,10.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.443937,
5,5,1.000000,0.700000,10.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.504525,
5,5,1.000000,0.700000,15.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.694430,
5,5,1.000000,0.700000,10.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.489129,
5,5,1.000000,0.700000,15.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.644474,
5,5,1.000000,0.700000,15.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.839460,
5,5,1.000000,0.700000,15.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.616023,
5,5,1.000000,0.700000,15.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.553469,
5,5,1.000000,0.700000,15.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.497746,
5,5,1.000000,0.700000,15.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.547341,
5,5,1.000000,0.700000,15.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.493507,
5,5,1.000000,0.700000,15.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.450540,
5,5,1.000000,0.700000,15.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.445229,
5,5,1.000000,0.700000,15.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.432272,
5,5,1.000000,0.700000,15.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.818086,
5,5,1.000000,0.700000,15.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.481549,
5,5,1.000000,0.700000,15.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.635094,
5,5,1.000000,0.700000,15.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.473827,
5,5,1.000000,0.700000,15.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.570311,
5,5,1.000000,0.700000,15.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.623535,
5,5,1.000000,0.700000,15.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.573233,
5,5,1.000000,0.700000,15.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.449613,
5,5,1.000000,0.700000,15.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.462152,
5,5,1.000000,0.700000,15.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.451602,
5,5,1.000000,0.700000,15.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.427302,
5,5,1.000000,0.700000,15.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.443045,
5,5,1.000000,0.700000,15.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.448454,
5,5,1.000000,0.700000,15.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.573085,
5,5,1.000000,0.700000,15.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.801060,
5,5,1.000000,0.700000,15.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.725797,
5,5,1.000000,0.700000,15.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.549031,
5,5,1.000000,0.700000,15.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.479762,
5,5,1.000000,0.700000,15.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.514907,
5,5,1.000000,0.700000,15.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.472672,
5,5,1.000000,0.700000,15.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.442867,
5,5,1.000000,0.700000,15.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.480138,
5,5,1.000000,0.700000,15.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.422074,
5,5,1.000000,0.700000,15.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.441049,
5,5,1.000000,0.700000,20.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.713431,
5,5,1.000000,0.700000,15.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.428880,
5,5,1.000000,0.700000,20.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.656092,
5,5,1.000000,0.700000,20.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,1.028860,
5,5,1.000000,0.700000,20.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.474659,
5,5,1.000000,0.700000,20.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.535694,
5,5,1.000000,0.700000,20.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.616457,
5,5,1.000000,0.700000,20.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.520340,
5,5,1.000000,0.700000,20.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.440914,
5,5,1.000000,0.700000,20.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.447316,
5,5,1.000000,0.700000,20.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.430408,
5,5,1.000000,0.700000,20.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.501634,
5,5,1.000000,0.700000,20.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.645252,
5,5,1.000000,0.700000,20.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.443147,
5,5,1.000000,0.700000,20.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.916760,
5,5,1.000000,0.700000,20.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.717539,
5,5,1.000000,0.700000,20.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.622963,
5,5,1.000000,0.700000,20.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.545314,
5,5,1.000000,0.700000,20.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.507596,
5,5,1.000000,0.700000,20.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.560181,
5,5,1.000000,0.700000,20.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.458191,
5,5,1.000000,0.700000,20.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.445557,
5,5,1.000000,0.700000,20.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.451055,
5,5,1.000000,0.700000,20.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.459212,
5,5,1.000000,0.700000,20.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.715285,
5,5,1.000000,0.700000,20.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.452040,
5,5,1.000000,0.700000,20.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.684311,
5,5,1.000000,0.700000,20.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.558344,
5,5,1.000000,0.700000,20.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.597447,
5,5,1.000000,0.700000,20.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.506340,
5,5,1.000000,0.700000,20.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.487467,
5,5,1.000000,0.700000,20.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.451351,
5,5,1.000000,0.700000,20.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.481673,
5,5,1.000000,0.700000,20.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.449790,
5,5,1.000000,0.700000,20.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.455153,
5,5,1.000000,0.700000,20.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.452742,
5,5,1.000000,0.700000,25.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.960919,
5,5,1.000000,0.700000,20.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.481148,
5,5,1.000000,0.700000,25.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.745747,
5,5,1.000000,0.700000,25.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.919071,
5,5,1.000000,0.700000,25.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.581030,
5,5,1.000000,0.700000,25.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.623007,
5,5,1.000000,0.700000,25.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.488143,
5,5,1.000000,0.700000,25.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.454725,
5,5,1.000000,0.700000,25.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.575059,
